startTime,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2022-03-19T00:00:00+00:00,1647648000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,MATIC,CRO,ATOM,LTC,LINK,TRX,FTT,BCH,LEO,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,APE,CEL,HT,ENJ,BAT,CHZ,CVX,SNX,BIT,LRC,CRV
2022-03-19T01:00:00+00:00,1647651600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,MATIC,CRO,ATOM,LTC,LINK,TRX,FTT,BCH,LEO,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,APE,CEL,HT,ENJ,BAT,CHZ,CVX,SNX,BIT,LRC,CRV
2022-03-19T02:00:00+00:00,1647655200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,MATIC,CRO,ATOM,LTC,LINK,TRX,FTT,BCH,LEO,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,APE,CEL,HT,ENJ,BAT,CHZ,CVX,SNX,BIT,LRC,CRV
2022-03-19T03:00:00+00:00,1647658800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,MATIC,CRO,ATOM,LTC,LINK,TRX,FTT,BCH,LEO,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,APE,CEL,HT,ENJ,BAT,CHZ,CVX,SNX,BIT,LRC,CRV
2022-03-19T04:00:00+00:00,1647662400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T05:00:00+00:00,1647666000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T06:00:00+00:00,1647669600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T07:00:00+00:00,1647673200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T08:00:00+00:00,1647676800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T09:00:00+00:00,1647680400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T10:00:00+00:00,1647684000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T11:00:00+00:00,1647687600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T12:00:00+00:00,1647691200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T13:00:00+00:00,1647694800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T14:00:00+00:00,1647698400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T15:00:00+00:00,1647702000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T16:00:00+00:00,1647705600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T17:00:00+00:00,1647709200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T18:00:00+00:00,1647712800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T19:00:00+00:00,1647716400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T20:00:00+00:00,1647720000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T21:00:00+00:00,1647723600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T22:00:00+00:00,1647727200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-19T23:00:00+00:00,1647730800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-20T00:00:00+00:00,1647734400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-20T01:00:00+00:00,1647738000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-20T02:00:00+00:00,1647741600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-20T03:00:00+00:00,1647745200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,LEO,UNI,AXS,MANA,SAND,FTM,WAVES,GRT,HNT,AAVE,GALA,MKR,APE,HT,ENJ,CEL,BAT,LRC,CHZ,SNX,BIT,CRV,COMP,YFI
2022-03-20T04:00:00+00:00,1647748800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T05:00:00+00:00,1647752400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T06:00:00+00:00,1647756000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T07:00:00+00:00,1647759600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T08:00:00+00:00,1647763200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T09:00:00+00:00,1647766800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T10:00:00+00:00,1647770400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T11:00:00+00:00,1647774000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T12:00:00+00:00,1647777600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T13:00:00+00:00,1647781200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T14:00:00+00:00,1647784800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T15:00:00+00:00,1647788400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T16:00:00+00:00,1647792000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T17:00:00+00:00,1647795600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T18:00:00+00:00,1647799200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T19:00:00+00:00,1647802800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T20:00:00+00:00,1647806400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T21:00:00+00:00,1647810000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T22:00:00+00:00,1647813600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-20T23:00:00+00:00,1647817200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-21T00:00:00+00:00,1647820800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-21T01:00:00+00:00,1647824400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-21T02:00:00+00:00,1647828000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-21T03:00:00+00:00,1647831600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,TRX,BCH,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,CEL,ENJ,APE,SNX,CHZ,CVX,LRC,BIT,CRV,COMP,YFI
2022-03-21T04:00:00+00:00,1647835200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T05:00:00+00:00,1647838800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T06:00:00+00:00,1647842400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T07:00:00+00:00,1647846000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T08:00:00+00:00,1647849600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T09:00:00+00:00,1647853200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T10:00:00+00:00,1647856800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T11:00:00+00:00,1647860400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T12:00:00+00:00,1647864000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T13:00:00+00:00,1647867600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T14:00:00+00:00,1647871200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T15:00:00+00:00,1647874800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T16:00:00+00:00,1647878400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T17:00:00+00:00,1647882000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T18:00:00+00:00,1647885600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T19:00:00+00:00,1647889200000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T20:00:00+00:00,1647892800000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T21:00:00+00:00,1647896400000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T22:00:00+00:00,1647900000000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
2022-03-21T23:00:00+00:00,1647903600000.0,BTC,BNB,XRP,SOL,AVAX,DOT,DOGE,SHIB,CRO,MATIC,ATOM,LTC,LINK,BCH,TRX,FTT,OKB,UNI,AXS,MANA,SAND,WAVES,FTM,GRT,HNT,AAVE,MKR,GALA,HT,APE,CEL,ENJ,CVX,CHZ,SNX,LRC,BIT,CRV,COMP,YFI
